Cultivar,Culture,Location,Pflanzen/Parzelle,mean_Knollenmasse_kgFW,median_Knollenmasse_kgFW,cv_Knollenmasse_kgFW,mean_Staerkegehalt_g/kg,median_Staerkegehalt_g/kg,cv_Staerkegehalt_g/kg,mean_Staerkeertrag_g/plant,median_Staerkeertrag_g/plant,cv_Staerkeertrag_g/plant,mean_Staerkeertrag_kg/ha,median_Staerkeertrag_kg/ha,cv_Staerkeertrag_kg/ha,Dev_Staerkeertrag_median_plant,Dev_Staerkeertrag_median_ha
2881,56877,5519,31,53.9,53.9,0.025974025974,213.875876147,213.875876147,0.00155043427512,371.853080117,371.853080117,0.0244245753015,15024.3668734,15024.3668734,0.0244245753015,-52.5626626096,-2123.74394382
2881,56878,5544,20,39.6,39.6,0.0227272727273,200.0,200.0,0.01,395.91,395.91,0.0127301659468,15996.3636364,15996.3636364,0.0127301659468,-58.865,-2378.38383838
2881,56879,5541,12,15.55,15.55,0.0996784565916,215.0,215.0,0.0558139534884,277.054166667,277.054166667,0.0441099063059,12313.5185185,12313.5185185,0.0441099063059,-32.975,-1465.55555556
2881,56880,5546,20,31.05,31.05,0.0547504025765,178.0,178.0,0.106741573034,274.73,274.73,0.052296800495,9157.66666667,9157.66666667,0.052296800495,-2.99,-99.6666666667
2881,56881,5540,16,20.6,20.6,0.0242718446602,204.0,204.0,0.0147058823529,262.74375,262.74375,0.0389638193106,11677.5,11677.5,0.0389638193106,10.340625,459.583333333
2881,56882,5542,20,21.9,21.9,0.00456621004566,220.5,220.5,0.0340136054422,241.485,241.485,0.0385738244611,10732.6666667,10732.6666667,0.0385738244611,-0.35,-15.5555555556
2881,56883,5543,16,17.4,17.4,0.0747126436782,191.0,191.0,0.0261780104712,208.11875,208.11875,0.100693714526,8408.83838384,8408.83838384,0.100693714526,-4.575,-184.848484848
2881,56884,5539,20,27.85,27.85,0.0233393177738,212.0,212.0,0.0235849056604,295.0475,295.0475,0.000245723146273,13113.2222222,13113.2222222,0.000245723146273,-0.66,-29.3333333333
2882,56876,5545,20,28.6,28.6,0.0646853146853,226.5,226.5,0.0242825607064,323.38625,323.38625,0.0404663154355,13066.1111111,13066.1111111,0.0404663154355,-17.29875,-698.939393939
2882,56877,5519,31,45.1,45.1,0.0720620842572,210.323028908,210.323028908,0.0172662295059,306.366804266,306.366804266,0.089217305979,12378.456738,12378.456738,0.089217305979,12.9236132414,522.166191573
2882,56878,5544,20,28.05,28.05,0.0267379679144,226.0,226.0,0.0265486725664,316.74,316.74,0.000189429816253,12797.5757576,12797.5757576,0.000189429816253,20.305,820.404040404
2882,56879,5541,12,12.95,12.95,0.034749034749,217.5,217.5,0.016091954023,234.5875,234.5875,0.018667519227,10426.1111111,10426.1111111,0.018667519227,9.49166666667,421.851851852
2882,56880,5546,20,24.05,24.05,0.018711018711,205.0,205.0,0.0731707317073,246.175,246.175,0.0545343759521,8205.83333333,8205.83333333,0.0545343759521,25.565,852.166666667
2882,56881,5540,16,17.3,17.3,0.0635838150289,213.0,213.0,0.0093896713615,230.16875,230.16875,0.0542265185869,10229.7222222,10229.7222222,0.0542265185869,42.915625,1907.36111111
2882,56882,5542,20,20.2,20.2,0.00990099009901,236.0,236.0,0.021186440678,238.41,238.41,0.0310809110356,10596.0,10596.0,0.0310809110356,2.725,121.111111111
2882,56883,5543,16,15.9,15.9,0.0691823899371,201.5,201.5,0.0124069478908,200.4125,200.4125,0.081519366307,8097.47474747,8097.47474747,0.081519366307,3.13125,126.515151515
2882,56884,5539,20,25.7,25.7,0.112840466926,212.5,212.5,0.00705882352941,272.845,272.845,0.105865967857,12126.4444444,12126.4444444,0.105865967857,21.5425,957.444444444
