Culture_ID,Plant_ID,Subspecies,55_12,69_12,55_810,69_810,188,190,191
58243,1214093,[St.Maxilla.n].128,51.5,,3.2420,1.012,,2.5183999198,0.12969759587
58243,1214094,[St.Maxilla.n].129,20.6,,2.9249,0.840,,2.26876305617,0.0467365189572
58243,1214095,[St.Albatros.n].118,189.0,,3.4025,0.768,,1.65403385011,0.312612397671
58243,1214096,[St.Albatros.n].119,127.3,,2.8572,0.793,,2.17231449111,0.276535634718
58243,1214097,[St.Albatros.n].120,77.9,,3.7601,1.030,,2.1361588487,0.166406774314
58243,1214098,[St.Albatros.n].121,133.3,,3.6582,1.041,,2.24253180089,0.298929489058
58243,1214099,[St.Albatros.n].122,133.6,,3.1321,0.879,,2.20329380511,0.294360052363
58243,1214100,[St.Albatros.n].123,107.7,,3.1175,0.808,,1.98869036889,0.214181952729
58243,1214101,[St.Albatros.n].124,102.2,,3.0010,0.816,,2.11596363545,0.216251483543
58243,1214102,[St.Albatros.n].125,99.4,,3.1093,0.758,,1.83471774708,0.18237094406
58243,1214103,[St.Albatros.n].126,136.7,,2.5623,0.674,,2.02731920579,0.277134535432
58243,1214104,[St.Albatros.n].127,282.2,,2.6071,0.581,,1.62539978405,0.458687819059
58243,1214105,[St.Albatros.n].128,112.4,,2.0213,0.584,,2.28609970366,0.256957606691
58243,1214106,[St.Albatros.n].129,122.0,,2.9675,0.844,,2.24101490312,0.27340381818
58243,1214107,[St.Milva.n].525,146.29,,2.9079,0.597,,1.44989795832,0.212105572323
58243,1214108,[St.Milva.n].526,117.1,,2.5388,0.513,,1.41750967229,0.165990382625
58243,1214109,[St.Milva.n].527,349.3,,3.0750,0.625,,1.4293903252,0.499286040593
58243,1214110,[St.Milva.n].528,288.4,,2.2762,0.635,,2.18660728143,0.630617539966
58243,1214111,[St.Milva.n].529,65.8,,2.5739,0.531,,1.45988721124,0.0960605784993
58243,1214112,[St.Milva.n].530,151.3,,3.5600,0.714,,1.40248797753,0.212196431
58243,1214113,[St.Milva.n].531,347.5,,2.5364,0.525,,1.46673279767,0.509689647189
58243,1214114,[St.Milva.n].532,311.9,,2.6832,0.529,,1.36839653548,0.426802879416
58243,1214115,[St.Milva.n].533,398.3,,3.4746,0.727,,1.48919717435,0.593147234544
58243,1214116,[St.Milva.n].534,447.3,,2.8997,0.649,,1.63503256854,0.731350067909
